Volkswagen,Golf,2006 ,178000,Petrol,115,1598,Front,Manual,4,Compact,3999
Skoda,Scala,2019 ,55454,Petrol,115,999,Front,Manual,6,Compact,14500
Jeep,Cherokee,2019 ,34000,Petrol,272,3239,4x4,Automatic,6,SUV,34000
BMW,Seria 3,2005 ,216000,Diesel,163,1995,Rear,Manual,4,Sedan,3899
Skoda,Octavia,2015 ,260000,Diesel,110,1598,Front,Automatic,6,Combi,7200
Mercedes-Benz,GLC,2017 ,124000,Petrol,367,2993,4x4,Automatic,6,SUV,39990
Volkswagen,Golf,2007 ,222100,Diesel,105,1896,Front,Manual,4,Compact,3699
Volkswagen,Passat,2016 ,102000,Diesel,150,1968,Front,Automatic,6,Combi,15946
Audi,A6 Allroad,2017 ,139000,Diesel,320,2967,4x4,Automatic,6,Combi,29950
Dacia,Logan,2019 ,575,Diesel,75,1461,Front,Manual,6,Sedan,9800
Opel,Mokka,2017 ,145836,Diesel,136,1598,Front,Automatic,6,SUV,14390
Volvo,XC 90,2016 ,85750,Diesel,225,1969,4x4,Automatic,6,SUV,32723
Volkswagen,Golf,2005 ,212500,Petrol,102,1595,Front,Manual,4,Compact,3399
Opel,Crossland,2019 ,25193,Petrol,130,1199,Front,Automatic,6,SUV,14490
Skoda,Octavia,2017 ,202000,Diesel,90,1598,Front,Manual,6,Combi,9800
Volkswagen,Touran,2004 ,217000,Diesel,140,1968,Front,Manual,4,Minivan,2300
BMW,Seria 3,2008 ,246737,Diesel,177,1995,Rear,Manual,4,Combi,5699
Ford,Transit,2014 ,224320,Diesel,125,2198,Front,Manual,5,Minivan,8190
BMW,Seria 1,2015 ,65000,Diesel,95,1598,Rear,Manual,5,Compact,12350
BMW,X3,2011 ,238000,Diesel,258,2993,4x4,Automatic,5,SUV,11590
Skoda,RAPID,2016 ,80000,Diesel,90,1422,Front,Automatic,6,Sedan,8950
BMW,M5,2021 ,20,Petrol,635,4395,4x4,Automatic,6,Sedan,173740
Toyota,C-HR,2018 ,71244,Hibrid,122,1798,Front,Automatic,6,SUV,17999
Hyundai,KONA,2020 ,1400,Petrol,120,1000,Front,Manual,6,SUV,15950
Porsche,Cayenne,2017 ,99950,Petrol,416,2995,4x4,Automatic,6,SUV,53490
Peugeot,308,2016 ,109000,Diesel,120,1560,Front,Manual,6,Compact,8450
Volkswagen,Golf,2014 ,128100,Diesel,105,1598,Front,Manual,5,Compact,9800
Mazda,MX-5,2002 ,109600,Petrol,110,1598,Rear,Manual,3,Coupe,7900
Dacia,Logan,2015 ,81497,Diesel,90,1461,Front,Manual,5,Sedan,6500
Citroen,C3,2016 ,28100,Diesel,75,1560,Front,Manual,6,Small car,8000
Peugeot,308,2015 ,100400,Diesel,92,1560,Front,Manual,6,Compact,6950
Ford,Tourneo Connect,2016 ,145245,Diesel,120,1499,Front,Manual,6,Minivan,10989
Skoda,Octavia,2019 ,188500,Diesel,116,1598,Front,Automatic,6,Combi,11799
Porsche,Cayenne,2019 ,25900,Petrol,440,2894,4x4,Automatic,6,SUV,101380
Ford,Focus,2017 ,25400,Petrol,125,999,Front,Automatic,6,Compact,14489
Skoda,Octavia,2019 ,62355,Petrol,150,1498,Front,Manual,6,Sedan,15900
Volkswagen,Transporter,2007 ,344630,Diesel,84,1896,Front,Manual,4,Minivan,6790
Volkswagen,Multivan,2009 ,180000,Diesel,131,2498,Front,Manual,4,Minivan,11999
Chevrolet,Aveo,2007 ,130000,Petrol,72,1150,Front,Manual,4,Small car,1350
Ford,Explorer,2017 ,121000,Petrol,305,3700,4x4,Automatic,5,SUV,23333
Skoda,Octavia,2011 ,234500,Diesel,170,1968,Front,Manual,5,Combi,7600
Peugeot,206,2006 ,127000,Diesel,110,1560,Front,Manual,4,Small car,1650
Mercedes-Benz,Vito,2011 ,244000,Diesel,163,2143,Rear,Manual,5,Minivan,7400
Ford,Transit,2014 ,281979,Diesel,125,2198,Front,Manual,5,Minivan,8490
Volkswagen,Passat,2011 ,96500,Diesel,170,1968,Front,Automatic,5,Sedan,11500
Mercedes-Benz,GLE Coupe,2019 ,9900,Diesel,258,2987,4x4,Automatic,6,SUV,59500
Peugeot,2008,2018 ,41607,Diesel,120,1560,Front,Manual,6,Minivan,13399
Mercedes-Benz,Vito,2011 ,213258,Diesel,95,2143,Rear,Manual,5,Minivan,7600
BMW,Seria 5,2012 ,249000,Diesel,184,1995,Rear,Automatic,5,Sedan,13000
Volkswagen,Polo,2008 ,189889,Petrol,80,1390,Front,Manual,4,Small car,2800
Volvo,S90,2017 ,163000,Diesel,235,1969,4x4,Automatic,6,Sedan,24299
Mazda,CX-5,2012 ,216000,Diesel,175,2191,4x4,Automatic,6,SUV,11000
Ford,Kuga,2020 ,2998,Hibrid,225,2500,Front,Automatic,6,SUV,30938
Mercedes-Benz,GLC,2017 ,154746,Diesel,258,2987,4x4,Automatic,6,SUV,24899
Skoda,Octavia,2019 ,47423,Petrol,115,999,Front,Manual,6,Sedan,14250
Renault,Megane,2011 ,260000,Diesel,90,1461,Front,Manual,5,Combi,4100
Skoda,Superb,2019 ,31000,Diesel,150,1968,Front,Automatic,6,Sedan,21500
Volkswagen,Passat,2016 ,208217,Hibrid,156,1395,Front,Automatic,6,Combi,13899
BMW,X3,2015 ,158000,Diesel,190,1995,4x4,Automatic,6,SUV,20390
BMW,X6,2020 ,24700,Petrol,340,2998,4x4,Automatic,6,SUV,80801
Volvo,XC 60,2018 ,37747,Petrol,250,1969,4x4,Automatic,6,SUV,34864
BMW,Seria 5,2013 ,206538,Diesel,184,1995,Rear,Automatic,5,Sedan,13389
Volkswagen,Phaeton,2011 ,214000,Diesel,240,2967,4x4,Automatic,5,Sedan,11990
BMW,X4,2017 ,48000,Diesel,190,1995,4x4,Automatic,6,SUV,34000
Skoda,Octavia,2019 ,37965,Petrol,115,999,Front,Manual,6,Sedan,14700
BMW,X5 M,2014 ,158765,Diesel,381,2993,4x4,Automatic,5,SUV,33699
Mitsubishi,Lancer,2008 ,162000,Diesel,140,1968,Front,Manual,4,Sedan,5280
Land Rover,Discovery Sport,2016 ,110000,Diesel,150,1999,4x4,Manual,6,SUV,19950
Mercedes-Benz,S,2017 ,67883,Diesel,259,2987,4x4,Automatic,6,Sedan,50890
Mercedes-Benz,S,2017 ,118131,Diesel,340,2925,4x4,Automatic,6,Sedan,59997
Mercedes-Benz,S,2017 ,102700,Diesel,259,2987,4x4,Automatic,6,Sedan,53990
Mercedes-Benz,S,2017 ,55000,Petrol,469,3982,4x4,Automatic,6,Sedan,58889
Mercedes-Benz,S,2017 ,50000,Diesel,259,2987,4x4,Automatic,6,Sedan,46480
Volkswagen,Golf,2003 ,238310,Diesel,140,1968,Front,Manual,4,Compact,2700
Volkswagen,Transporter,2007 ,219000,Diesel,130,2460,Front,Manual,4,Minivan,5490
Mercedes-Benz,Sprinter,2013 ,306000,Diesel,163,2143,Rear,Manual,5,Minivan,17500
Audi,A4,2021 ,5,Petrol,150,1984,Front,Automatic,6,Sedan,39000
Chevrolet,Aveo,2012 ,43728,Petrol,86,1229,Front,Manual,5,Sedan,3901
Ford,Mondeo,2011 ,176000,Diesel,115,1560,Front,Manual,5,Sedan,5750
Volkswagen,Passat,2014 ,199000,Diesel,110,1596,Front,Manual,5,Sedan,7700
Volkswagen,Golf,2014 ,279000,Diesel,150,1968,Front,Manual,6,Combi,6690
Volkswagen,Golf,2017 ,60000,Diesel,115,1598,Front,Automatic,6,Compact,16900
Skoda,Octavia,2011 ,212421,Diesel,140,1984,Front,Manual,5,Combi,5450
Fiat,Tipo,2016 ,54500,Petrol,95,1368,Front,Manual,6,Compact,8900
Volkswagen,Passat,2011 ,235000,Diesel,140,1968,Front,Manual,5,Combi,7300
Renault,Clio,2016 ,17723,Diesel,75,1465,Front,Manual,6,Small car,8990
Audi,A5,2011 ,226000,Diesel,170,1968,4x4,Manual,5,Coupe,8500
Skoda,Octavia,2019 ,38122,Petrol,115,999,Front,Manual,6,Sedan,14350
Hummer,H2,2006 ,80000,Petrol + GPL,345,6000,4x4,Automatic,4,SUV,39000
Audi,A5,2009 ,264624,Diesel,190,2698,Front,Automatic,5,Coupe,8500
Mercedes-Benz,GLE,2021 ,10,Petrol,367,2999,4x4,Automatic,6,SUV,95081
Skoda,Octavia,2011 ,290862,Diesel,140,1968,Front,Manual,5,Combi,4990
BMW,Seria 5,2003 ,280000,Petrol,170,2171,Rear,Manual,4,Sedan,3490
BMW,X1,2018 ,122000,Diesel,150,1995,4x4,Automatic,6,SUV,23681
Volkswagen,Jetta,2005 ,185000,Diesel,105,1896,Front,Manual,4,Sedan,3699
Seat,Cordoba,2005 ,229000,Diesel,100,1896,Front,Manual,3,Sedan,2150
Audi,A3,2005 ,232000,Diesel,105,1896,Front,Manual,4,Small car,2999
Volkswagen,Amarok,2016 ,163000,Diesel,180,2000,4x4,Automatic,5,SUV,22500
Citroen,C5,2010 ,231000,Diesel,109,1560,Front,Manual,5,Sedan,4199
Land Rover,Range Rover Velar,2020 ,11220,Diesel,240,1999,4x4,Automatic,6,SUV,55900
Volkswagen,Tiguan,2018 ,123500,Diesel,190,1968,4x4,Automatic,6,SUV,22999
BMW,Seria 1,2005 ,292300,Petrol,115,1596,Rear,Manual,4,Compact,3100
Volvo,XC 40,2018 ,84200,Diesel,150,1969,Front,Automatic,6,SUV,30454
Audi,Q5,2010 ,285000,Diesel,240,2967,4x4,Automatic,5,SUV,9850
Mercedes-Benz,GLE Coupe,2019 ,35776,Diesel,259,2987,4x4,Automatic,6,SUV,53779
Mercedes-Benz,GLE Coupe,2019 ,33350,Diesel,259,2987,4x4,Automatic,6,SUV,63599
Mercedes-Benz,GLE Coupe,2019 ,42806,Diesel,259,2987,4x4,Automatic,6,SUV,54899
Mercedes-Benz,GLE Coupe,2019 ,9100,Diesel,259,2987,4x4,Automatic,6,SUV,59450
Mercedes-Benz,GLE Coupe,2019 ,21171,Diesel,259,2987,4x4,Automatic,6,SUV,59450
Fiat,500,2020 ,1,Petrol,70,999,Front,Manual,6,Small car,16198
Volkswagen,Bora,2002 ,198000,Petrol,104,1595,Front,Manual,4,Sedan,1750
Fiat,500,2015 ,33000,Petrol,69,1242,Front,Manual,6,Small car,8700
Mitsubishi,Colt,2007 ,76300,Petrol,95,1332,Front,Automatic,4,Small car,3480
Porsche,Macan,2019 ,55000,Petrol,353,2997,4x4,Automatic,6,SUV,69500
Hyundai,Santa Fe,2020 ,5,Diesel,202,2151,4x4,Automatic,6,SUV,46921
Dacia,Dokker,2015 ,175397,Diesel,75,1461,Front,Manual,5,Minivan,6000
BMW,X6 M,2016 ,134000,Petrol,575,4395,4x4,Automatic,6,SUV,46980
BMW,Seria 3,2008 ,251000,Diesel,143,1995,Rear,Manual,4,Combi,4499
Hyundai,Santa Fe,2008 ,96000,Diesel,150,2188,4x4,Manual,4,SUV,6650
Citroen,C1,2007 ,184000,Petrol,68,998,Front,Manual,4,Small car,1600
BMW,Seria 3,2008 ,251000,Diesel,143,1995,Rear,Manual,4,Combi,4499
Dacia,Logan,2018 ,29307,Petrol,73,999,Front,Manual,6,Sedan,7900
Hyundai,Tucson,2021 ,1,Petrol,177,1591,4x4,Automatic,6,SUV,30650
Opel,Zafira,2006 ,150000,Diesel,120,1910,Front,Manual,4,Minivan,2300
Ford,Focus,2008 ,182000,Diesel,115,1753,Front,Manual,4,Sedan,3400
Mini,ONE,2002 ,155000,Petrol,90,1598,Front,Manual,4,Small car,2090
BMW,X6,2021 ,15000,Diesel,340,2993,4x4,Automatic,6,SUV,97580
Fiat,Ducato,2008 ,461000,Diesel,157,2999,Front,Manual,4,Minivan,6500
Volkswagen,Jetta,2015 ,140400,Diesel,140,1968,Front,Automatic,5,Sedan,9990
Audi,A3,2007 ,192600,Petrol,102,1595,Front,Manual,4,Compact,4490
Ford,Tourneo Connect,2016 ,77331,Diesel,100,1499,Front,Manual,6,Minivan,11990
Volkswagen,Touareg,2016 ,80000,Diesel,262,2967,4x4,Automatic,6,SUV,33677
Mercedes-Benz,GLE Coupe,2018 ,35650,Diesel,259,2987,4x4,Automatic,6,SUV,57387
Mercedes-Benz,GLE Coupe,2018 ,64500,Diesel,259,2987,4x4,Automatic,6,SUV,49900
Mercedes-Benz,GLE Coupe,2018 ,49500,Diesel,259,2987,4x4,Automatic,6,SUV,48440
Mercedes-Benz,GLE Coupe,2018 ,125000,Diesel,259,2987,4x4,Automatic,6,SUV,44899
Mercedes-Benz,GLE Coupe,2017 ,125000,Diesel,259,2987,4x4,Automatic,6,SUV,45849
Mercedes-Benz,GLE Coupe,2017 ,95000,Diesel,259,2987,4x4,Automatic,6,SUV,47990
Mercedes-Benz,GLE Coupe,2017 ,147300,Diesel,259,2987,4x4,Automatic,6,SUV,44849
Mercedes-Benz,GLE Coupe,2017 ,106943,Diesel,259,2987,4x4,Automatic,6,SUV,44899
Mercedes-Benz,GLE Coupe,2018 ,47087,Diesel,259,2987,4x4,Automatic,6,SUV,45587
Mercedes-Benz,GLE Coupe,2018 ,50350,Diesel,259,2987,4x4,Automatic,6,SUV,59899
Mercedes-Benz,GLE Coupe,2018 ,65131,Diesel,259,2987,4x4,Automatic,6,SUV,49469
Mercedes-Benz,GLE Coupe,2018 ,96500,Diesel,259,2987,4x4,Automatic,6,SUV,47448
Mercedes-Benz,GLE Coupe,2018 ,55473,Diesel,259,2987,4x4,Automatic,6,SUV,54999
Mercedes-Benz,GLE Coupe,2018 ,124000,Diesel,259,2987,4x4,Automatic,6,SUV,43989
Mercedes-Benz,GLE Coupe,2017 ,100000,Diesel,259,2987,4x4,Automatic,6,SUV,44949
Volkswagen,Passat,2017 ,169000,Diesel,150,1968,Front,Manual,6,Sedan,13149
Mercedes-Benz,S,2016 ,92563,Petrol,455,4663,4x4,Automatic,6,Coupe,59900
Volkswagen,Golf,2013 ,214000,Diesel,140,1968,Front,Automatic,5,Combi,7250
BMW,Seria 7,2016 ,190700,Diesel,320,2993,4x4,Automatic,6,Sedan,32990
Toyota,Land Cruiser,2016 ,77000,Diesel,177,2755,4x4,Automatic,6,SUV,42500
Mitsubishi,Outlander,2013 ,153171,Diesel,150,2268,4x4,Manual,5,SUV,11990
Dacia,Duster,2017 ,105000,Diesel,109,1461,4x4,Manual,6,SUV,9990
Citroen,Xsara Picasso,2007 ,138030,Diesel,90,1560,Front,Manual,4,Minivan,2499
Mercedes-Benz,GLC,2018 ,86434,Diesel,204,2143,4x4,Automatic,6,SUV,34490
Volkswagen,Tiguan,2016 ,168000,Diesel,150,1968,4x4,Automatic,6,SUV,17900
Skoda,Octavia,2017 ,85923,Diesel,184,1968,4x4,Automatic,6,Combi,16250
Mini,Countryman,2012 ,101600,Petrol,184,1598,4x4,Manual,5,Compact,9200
Porsche,Cayenne,2020 ,5000,Petrol,440,2995,4x4,Automatic,6,SUV,106029
Mazda,3,2021 ,1,Petrol,122,1998,Front,Manual,6,Sedan,21690
Mazda,CX-7,2011 ,115000,Diesel,173,2184,4x4,Manual,5,SUV,8200
Audi,A3,2013 ,165245,Diesel,105,1598,Front,Manual,5,Small car,6950
SsangYong,Tivoli,2021 ,1,Petrol,163,1497,Front,Automatic,6,SUV,17930
Volkswagen,Crafter,2013 ,261000,Diesel,136,1968,Rear,Manual,5,Minivan,11900
BMW,Seria 3,2014 ,237251,Diesel,184,1995,Rear,Automatic,5,Combi,10900
Ford,C-MAX,2010 ,207000,Diesel,110,1560,Front,Manual,4,Minivan,3699
Fiat,500,2017 ,43000,Petrol,69,1242,4x4,Manual,6,Small car,8500
Skoda,Octavia,2014 ,207850,Diesel,105,1598,Front,Manual,5,Combi,8445
Volkswagen,Tiguan,2009 ,150000,Diesel,170,1968,4x4,Manual,5,SUV,7990
Opel,Vivaro,2016 ,56000,Diesel,95,1598,Front,Manual,6,Minivan,18326
Toyota,C-HR,2017 ,151000,Hibrid,98,1798,Front,Automatic,6,SUV,15500
Mercedes-Benz,Sprinter,2018 ,144851,Diesel,163,2143,Rear,Manual,6,Minivan,27900
Opel,Astra,2006 ,136268,Diesel,100,1910,Front,Manual,4,Coupe,3850
Ford,Puma,2020 ,16900,Hibrid,155,999,Front,Manual,6,SUV,20500
Volkswagen,Passat,2011 ,218000,Diesel,140,1968,Front,Manual,5,Combi,6350
Suzuki,Alto,2009 ,90900,Petrol,68,996,Front,Manual,5,Small car,2690
Audi,A6,2012 ,252000,Diesel,204,2967,Front,Automatic,5,Sedan,12000
Volkswagen,Golf,2009 ,295524,Diesel,105,1598,Front,Manual,5,Compact,4950
Dacia,Logan,2018 ,117000,Petrol,75,999,Front,Manual,6,Combi,6500
Volvo,XC 60,2017 ,98000,Petrol,320,1969,4x4,Automatic,5,SUV,23600
Mercedes-Benz,GLC,2020 ,6,Diesel,194,1950,4x4,Automatic,6,SUV,62714
Ford,Focus,2014 ,161918,Petrol,125,998,Front,Manual,5,Combi,5190
Volkswagen,Passat,2008 ,238000,Diesel,140,1968,Front,Manual,4,Sedan,4000
Renault,Megane,2012 ,174000,Diesel,130,1870,Front,Manual,5,Compact,6450
BMW,Seria 5,2013 ,185200,Diesel,218,1995,4x4,Automatic,5,Combi,13200
Audi,A4,2009 ,163000,Petrol,120,1798,Front,Automatic,5,Sedan,6990
Audi,A1,2019 ,1,Petrol,116,999,Front,Automatic,6,Small car,26158
Audi,A3,2011 ,199000,Diesel,105,1598,Front,Manual,5,Compact,5990
Bentley,Bentayga,2018 ,35000,Petrol,550,3998,4x4,Automatic,6,SUV,150000
Toyota,C-HR,2020 ,5500,Hibrid,158,1987,Front,Automatic,6,SUV,25700
Skoda,Octavia,2007 ,213000,Petrol,150,1984,Front,Manual,4,Sedan,3899
Ford,Focus,2015 ,175000,Diesel,120,1498,Front,Automatic,6,Compact,7600
Volkswagen,Golf,2018 ,149000,Diesel,115,1598,Front,Manual,6,Compact,10500
Volkswagen,Tiguan,2018 ,190800,Diesel,150,1968,Front,Automatic,6,SUV,17490
Audi,A6,2009 ,250000,Diesel,190,2698,4x4,Automatic,5,Sedan,9000
Land Rover,Range Rover Sport,2014 ,112000,Diesel,292,2993,4x4,Automatic,5,SUV,29900
BMW,X3,2013 ,212000,Diesel,184,1995,4x4,Automatic,5,SUV,12650
Porsche,911,2020 ,5900,Petrol,450,2981,4x4,Automatic,6,Coupe,135660
Volkswagen,Passat CC,2010 ,204000,Petrol,200,1984,Front,Manual,5,Sedan,7599
BMW,Seria 3,2016 ,125746,Diesel,190,1995,4x4,Automatic,6,Combi,19850
Ford,Mondeo,2017 ,65000,Diesel,150,1997,Front,Manual,6,Sedan,15000
Opel,Astra,2017 ,170000,Diesel,110,1598,Front,Manual,6,Sedan,7790
Seat,Leon,2018 ,189000,Diesel,150,1968,4x4,Manual,6,Combi,14990
Ford,Focus,2011 ,265000,Diesel,163,1997,Front,Manual,5,Compact,5190
Volkswagen,Polo,2018 ,70000,Petrol,75,999,Front,Manual,6,Small car,6790
Volkswagen,Polo,2018 ,60000,Petrol,75,999,Front,Manual,6,Small car,6990
Dacia,Duster,2017 ,29900,Diesel,110,1461,Front,Manual,6,SUV,9490
Volvo,V40,2014 ,220000,Diesel,115,1560,Front,Automatic,5,Combi,8990
Volkswagen,Polo,2018 ,50100,Petrol,75,999,Front,Manual,6,Small car,6890
Volkswagen,Passat,2017 ,150100,Diesel,120,1598,Front,Automatic,6,Combi,12290
Ford,Mondeo,2013 ,220000,Diesel,140,1997,Front,Automatic,5,Combi,6990
Volkswagen,Golf,2010 ,210000,Diesel,110,1968,Front,Manual,5,Compact,6490
Audi,A4,2018 ,140000,Diesel,150,1968,Front,Automatic,6,Sedan,19490
Skoda,Scala,2019 ,59654,Petrol,115,999,Front,Automatic,6,Combi,15990
BMW,Seria 2 ,2016 ,168000,Diesel,150,1995,Front,Automatic,6,Coupe,11290
Skoda,Octavia,2018 ,85500,Diesel,149,1968,Front,Manual,6,Sedan,14390
Toyota,C-HR,2018 ,89748,Hibrid,98,1798,Front,Automatic,6,SUV,17498
Mercedes-Benz,ML,2007 ,217897,Diesel,190,2987,4x4,Automatic,4,SUV,8199
Volvo,S60,2018 ,99500,Diesel,150,1969,Front,Manual,6,Sedan,14990
Volkswagen,Passat,2017 ,92000,Diesel,150,1968,Front,Manual,6,Sedan,15988
Volkswagen,Golf,2012 ,223200,Diesel,105,1598,Front,Manual,5,Combi,4950
Peugeot,206,2007 ,141430,Petrol,75,1360,Front,Manual,4,Small car,1990
Opel,Mokka,2013 ,169000,Diesel,130,1686,4x4,Manual,5,SUV,9590
Volkswagen,Polo,2009 ,138000,Petrol,69,1198,Front,Manual,4,Small car,2990
Skoda,Fabia,2021 ,1,Petrol,95,999,Front,Manual,6,Small car,11721
Volkswagen,Touran,2011 ,232750,Petrol + CNG,150,1390,Front,Automatic,5,Minivan,5990
Opel,Corsa,2013 ,148000,Diesel,95,1248,Front,Manual,4,Small car,4600
Dacia,Logan Stepway,2018 ,60466,Petrol,90,898,Front,Manual,6,Combi,8999
Audi,A4,2009 ,242000,Diesel,143,1968,Front,Manual,4,Combi,6799
Toyota,Yaris,2011 ,225000,Diesel,90,1364,Front,Manual,5,Small car,4390
Volkswagen,Touran,2004 ,193000,Diesel,105,1896,Front,Manual,4,Minivan,3199
Dacia,Duster,2019 ,40452,Diesel,115,1461,4x4,Manual,6,SUV,16749
Volkswagen,Passat,2019 ,9600,Petrol,190,1984,Front,Automatic,6,Sedan,32943
Volkswagen,Passat,2001 ,240000,Diesel,130,1896,Front,Manual,3,Sedan,2250
Opel,Zafira,2008 ,203000,Diesel,120,1910,Front,Manual,4,Minivan,3799
Mercedes-Benz,Sprinter,2012 ,260000,Diesel,163,2143,Rear,Manual,5,Minivan,18683
Mercedes-Benz,GLK,2014 ,144000,Diesel,265,2987,4x4,Automatic,5,SUV,15499
BMW,X1,2012 ,202000,Diesel,143,1995,4x4,Manual,5,SUV,9990
Volkswagen,Polo,2007 ,222000,Petrol,64,1198,Front,Manual,4,Small car,2899
BMW,X3,2018 ,137900,Diesel,190,1995,4x4,Automatic,6,SUV,33915
Audi,A4,2020 ,10,Diesel,190,1968,Front,Automatic,6,Sedan,36694
Audi,A4,2009 ,242000,Diesel,143,1968,Front,Manual,4,Combi,6799
Audi,A5,2010 ,192000,Petrol,211,1984,4x4,Manual,5,Sedan,10990
Renault,Clio,2005 ,169000,Petrol,75,1149,Front,Manual,4,Small car,1390
Nissan,Qashqai,2012 ,183000,Diesel,130,1598,4x4,Manual,5,SUV,9200
BMW,i3,2016 ,64500,Hibrid,170,647,Rear,Automatic,6,Small car,19575
Seat,Toledo,2016 ,116435,Petrol,90,1197,Front,Manual,6,Sedan,6499
Dacia,Sandero Stepway,2017 ,20906,Diesel,90,1461,Front,Automatic,6,Compact,8700
Mercedes-Benz,GLE,2021 ,1,Hibrid,194,1950,4x4,Automatic,6,SUV,97699
Fiat,Punto,2004 ,207000,Petrol,80,1242,Front,Automatic,3,Small car,1250
BMW,X6,2015 ,158000,Diesel,258,2993,4x4,Automatic,6,Coupe,30916
Opel,Insignia,2012 ,169000,Diesel,160,1956,Front,Manual,5,Sedan,6390
Toyota,Corolla,2020 ,5000,Hibrid,98,1798,Front,Automatic,6,Sedan,20990
Toyota,Avensis,2010 ,329000,Petrol,129,1794,Front,Manual,5,Sedan,4950
Opel,Mokka,2018 ,19000,Petrol,140,1364,Front,Manual,6,SUV,14700
Opel,Adam,2014 ,30000,Petrol,87,1398,Front,Manual,5,Small car,7300
Opel,Insignia,2012 ,254846,Diesel,160,1956,Front,Automatic,5,Combi,5490
Dacia,Logan,2015 ,67240,Petrol,73,1149,Front,Manual,5,Sedan,5750
Opel,Corsa,2011 ,146358,Petrol,87,1398,Front,Manual,5,Small car,4990
Volkswagen,Passat,2007 ,198000,Diesel,140,1968,Front,Automatic,4,Sedan,4499
Mercedes-Benz,A,2021 ,1,Petrol,163,1332,4x4,Automatic,6,Sedan,41293
Mazda,CX-3,2017 ,184523,Diesel,105,1500,Front,Manual,6,SUV,10600
Mercedes-Benz,GLA,2016 ,72291,Diesel,136,2143,4x4,Automatic,6,SUV,24267
Mazda,CX-5,2016 ,199000,Diesel,175,2191,4x4,Automatic,6,SUV,13699
Dacia,Duster,2017 ,51858,Petrol,114,1598,4x4,Manual,6,SUV,11900
Citroen,C3,2011 ,183000,Diesel,92,1560,Front,Manual,5,Small car,4399
Mercedes-Benz,E,2005 ,175218,Diesel,190,2987,4x4,Automatic,4,Sedan,5600
Mercedes-Benz,GLC Coupe,2018 ,65000,Hibrid,211,1991,4x4,Automatic,6,SUV,47990
Skoda,Superb,2018 ,199000,Diesel,190,1968,Front,Manual,6,Combi,16890
Volkswagen,Passat,2017 ,52244,Diesel,150,1968,Front,Manual,6,Sedan,18900
Mercedes-Benz,B,2009 ,158714,Diesel,109,1991,Front,Automatic,4,Minivan,5390
Mercedes-Benz,Vito,2011 ,220000,Diesel,136,2143,Rear,Manual,5,Minivan,7950
Lexus,LC 500,2018 ,21496,Petrol,477,4969,Rear,Automatic,6,Coupe,79898
Lexus,UX,2020 ,10,Hibrid,145,1998,Front,Automatic,6,SUV,39281
Mercedes-Benz,GLC,2019 ,47500,Diesel,170,2143,4x4,Automatic,6,SUV,41874
Ford,Focus,2009 ,218000,Petrol,115,1596,Front,Manual,5,Compact,3790
Opel,Tigra,2005 ,180000,Diesel,70,1248,Front,Manual,4,Coupe,2290
Volkswagen,Sharan,2007 ,251000,Diesel,140,1968,Front,Manual,4,Minivan,3990
Seat,Ateca,2018 ,132500,Diesel,190,1968,4x4,Automatic,6,SUV,18495
Ford,Fiesta,2009 ,193800,Petrol,60,1242,Front,Manual,5,Small car,2490
Mercedes-Benz,S,2018 ,15000,Petrol,367,2996,4x4,Automatic,6,Coupe,87899
Peugeot,508,2011 ,237211,Diesel,112,1560,Front,Manual,5,Combi,5499
Audi,A4,2020 ,7500,Diesel,163,1968,Front,Automatic,6,Sedan,34990
Porsche,Panamera,2020 ,1,Hibrid,462,2894,4x4,Automatic,6,Sedan,105553
Hyundai,Altul,2021 ,1,Petrol,84,1197,Front,Manual,6,SUV,15500
Peugeot,308,2016 ,159545,Diesel,102,1499,Front,Manual,5,Combi,8150
BMW,Seria 3,2018 ,76478,Diesel,150,1995,Rear,Automatic,6,Sedan,21450
Hyundai,I30,2019 ,28152,Petrol,140,1353,Front,Automatic,6,Compact,7800
Chevrolet,Cruze,2013 ,131000,Diesel,163,1998,Front,Manual,5,Sedan,6000
BMW,X1,2013 ,199000,Diesel,163,1995,Rear,Automatic,5,SUV,11490
Skoda,Octavia,2008 ,277000,Diesel,140,1968,Front,Manual,4,Sedan,4990
Audi,Q7,2007 ,309000,Diesel,239,2967,4x4,Automatic,4,SUV,8200
Audi,A6,2016 ,88000,Diesel,190,1968,Front,Automatic,6,Sedan,24290
Ford,Focus,2019 ,17500,Petrol,125,999,Front,Manual,6,Compact,16200
Dacia,Duster,2020 ,5,Diesel,115,1461,4x4,Manual,6,SUV,25347
Renault,Kangoo,2008 ,185000,Petrol,75,1149,Front,Manual,4,Minivan,2890
BMW,Seria 1,2008 ,269000,Diesel,143,1995,Rear,Manual,4,Compact,4299
Mercedes-Benz,GLE,2019 ,63000,Diesel,245,1950,4x4,Automatic,6,SUV,57980
Mercedes-Benz,GLE,2019 ,23597,Diesel,245,1950,4x4,Automatic,6,SUV,64889
Mercedes-Benz,GLE,2019 ,5753,Diesel,245,1950,4x4,Automatic,6,SUV,58900
Mercedes-Benz,GLE,2019 ,26760,Diesel,272,2925,4x4,Automatic,6,SUV,58580
Mercedes-Benz,GLE,2019 ,19891,Diesel,245,1950,4x4,Automatic,6,SUV,56490
Skoda,Octavia,2010 ,118000,Petrol,160,1798,Front,Automatic,5,Sedan,7900
Audi,A3,2013 ,424,Diesel,105,1598,Front,Manual,5,Compact,6900
